Fecha	Formato Agrupado	nombre_division	nombre_area	nombre_seccion	Temporada	Regional	Supervisor	Nombre	Departamento	Ubicacion	Cluster	nombre_estado_cia	Stock Unidad	Stock Valorizado	DOH	DOH Unidad
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	INSUMOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	33444.1	155109.2		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	718	5687.3	13.66	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Primavera/Verano	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	96520.5	439531.7	1.84	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	78	669.2	408.03	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	548	1482.1	101.83	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	6	51.5		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	1	7.2	4.19	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Inactivo	399.7	4184.6	280.63	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	18	154.4	2.36	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Primavera/Verano	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	3	22.6	0.42	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	425	1067.2	9.98	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	15	49.2	0	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	0	0	0	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Inactivo	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0	0	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	12.9	219	0.4	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	587272.8	3812858.1	13.02	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	258.2	4168.6	109.35	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	2075.6	10139.3	17.64	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	329	3037.7	10.01	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Otros	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	14432	79141	8.27	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	300679.1	2773593	11.74	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	11580	94099.9	21.19	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	877	3979.6	6.53	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Por Activar	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	3615	36261.9	5.13	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	501531.1	2216930.3	3.98	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	2386.1	9469.8	7.45	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	114	636.2	0.32	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	328.5	1220	5.8	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	425379.5	1563614.3	3.4	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	140.9	523.2	95.8	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	532	3938.2	9.09	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Inactivo	4	18.5	16.99	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	86.4	134.5	1.55	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	242	2889.2	2.95	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	2033	8878.3	28.85	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	274192.2	2264997.2	17.87	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	437	1232.9	50.14	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Inactivo	283.4	3409.9		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	9.6	386.9		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	1672.1	45564.1	158.4	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	446756.3	1453818.7	13870.09	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Halloween	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	574	3532.7	32	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Dia De La Madre	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	San Valentin	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	7510	4170.2		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	205663.9	2771600.6	21.94	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Dia De La Madre	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	3317.9	31400.5	15.01	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	21	311.5	5.71	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Inactivo	231.5	3421		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Inactivo	5	54.6	3.13	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Dia De La Madre	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Navidad	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	San Valentin	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	224	2161.6	1.72	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	1513.3	8359	8.51	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	In & Out	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Primavera/Verano	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	31040	510525.8	28.35	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	83	1446.5	77.48	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	In & Out	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Primavera/Verano	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	1321	32395.9	36.31	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	In & Out	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	60213	961055.2	12.62	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	In & Out	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	440	5477.4	112.25	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	In & Out	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	In & Out	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Primavera/Verano	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Por Activar	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	PESCADOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	1622	21169.6	24	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	BOLSAS COMPOSTABLES	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	4230405	506379.9	26.85	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	BOLSAS COMPOSTABLES	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	193233	25073.1	37.79	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	BOLSAS COMPOSTABLES	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	DESPACHOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	85820	55718.5		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	ECONOM - RETAIL	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	TARJETA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0	0	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	TU ENTRADA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	TU ENTRADA	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	330	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Creado	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Obsoleto	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	VARIOS		Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0	0	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	VARIOS	Toda Temporada	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0	0	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	638017	29335469.9	27.58	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia De La Madre	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	0	0		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	8178	293556.1	78.6	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sofía Villanueva	MELANY ALVARADO	Piura - PVH	Piura	Provincia	A3	Activo	473978	3822676.1	86.13	
