regional,supervisor,Año,Mes,nombre,Unid x Minuto,Meta Promedio,venta_unidad,tiempo_escaneo,Objetivo
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Huacho - PVH,12.99,14.00,558684.8799999999,2581485,14
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Huancayo - PVH,19.33,18.00,1133447.3800000004,3518109,18
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Huanuco - PVO,15.10,14.50,854551.6799999996,3396460,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Huaral - PVH,11.23,14.00,364092.49000000005,1945174,14
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Jaen - PVO,18.98,16.50,554976.8550000002,1754095,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Pucallpa - PVO,10.46,13.00,788712.5380000002,4524090,13
Sofía Villanueva,PEPE ARAMBURU,2025,enero,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Tarapoto - PVO,12.64,14.00,940268.3800000002,4463156,14
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Barranca - PVH,16.59,18.00,254787.92000000004,921636,18
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Cajamarca - PVH,15.99,16.00,536744.62,2014096,16
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Huacho - PVH,13.16,14.00,451791.5699999999,2059495,14
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Huancayo - PVH,17.33,18.00,759549.9200000002,2629926,18
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Huanuco - PVO,14.80,14.50,653212.2799999999,2647826,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Huaral - PVH,11.67,14.00,418108.0599999999,2149963,14
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Jaen - PVO,17.60,16.50,525955.5599999999,1793385,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Pucallpa - PVO,10.30,13.00,684656.9799999997,3986535,13
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Tarapoto - PVO,12.42,14.00,876514.7199999997,4233936,14
Sofía Villanueva,PEPE ARAMBURU,2025,febrero,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Barranca - PVH,17.91,18.00,330116.78,1105971,18
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Cajamarca - PVH,17.64,16.00,719711.8589999999,2448163,16
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Huacho - PVH,13.60,14.00,428631.48199999996,1890685,14
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Huancayo - PVH,17.88,18.00,473800.5090000001,1589647,18
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Huanuco - PVO,14.24,14.50,827335.4650000002,3484853,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Huaral - PVH,12.03,14.00,500216.69500000007,2494496,14
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Jaen - PVO,17.19,16.50,750198.44,2618082,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Pucallpa - PVO,10.91,13.00,878650.3149999996,4834211,13
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Tarapoto - PVO,12.60,14.00,1055132.5120000008,5023661,14
Sofía Villanueva,PEPE ARAMBURU,2025,marzo,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Barranca - PVH,19.07,18.00,274832.34,864789,18
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Cajamarca - PVH,16.62,16.00,609034.6359999998,2198345,16
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Huacho - PVH,13.67,14.00,494440.35499999975,2170377,14
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Huancayo - PVH,18.34,18.00,984000.1780000003,3219787,18
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Huanuco - PVO,13.98,14.50,766158.781,3287319,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Huaral - PVH,12.82,14.00,427519.3599999999,2001480,14
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Jaen - PVO,17.64,16.50,551164.5620000003,1874822,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Pucallpa - PVO,11.47,13.00,796510.4779999994,4164985,13
Sofía Villanueva,PEPE ARAMBURU,2025,abril,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Tarapoto - PVO,12.23,14.00,900313.5139999997,4418160,14
Sofía Villanueva,PEPE ARAMBURU,2025,abril,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Barranca - PVH,19.58,18.00,287995.07999999996,882458,18
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Cajamarca - PVH,15.75,16.00,591800.48,2254075,16
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Huacho - PVH,13.10,14.00,524412.12,2401248,14
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Huancayo - PVH,18.86,18.00,1108258.8399999999,3526408,18
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Huanuco - PVO,15.26,14.50,871030.4400000002,3424718,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Huaral - PVH,12.08,14.00,388760.97,1930894,14
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Jaen - PVO,18.81,16.50,633081.8199999998,2019011,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Pucallpa - PVO,11.13,13.00,815853.7799999996,4396517,13
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Tarapoto - PVO,12.21,14.00,915814.38,4501391,14
Sofía Villanueva,PEPE ARAMBURU,2025,mayo,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Barranca - PVH,18.79,18.00,278474.05999999994,889416,18
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Cajamarca - PVH,15.33,16.00,589012.4099999999,2305768,16
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Huacho - PVH,13.77,14.00,548237.5900000001,2388711,14
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Huancayo - PVH,18.11,18.00,1046103.5100000001,3466296,18
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Huanuco - PVO,15.36,14.50,836865.6599999999,3268290,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Huaral - PVH,11.98,14.00,384115.48000000004,1924288,14
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Jaen - PVO,18.93,16.50,617815.2399999999,1957762,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Pucallpa - PVO,11.47,13.00,828706.98,4334520,13
Sofía Villanueva,PEPE ARAMBURU,2025,junio,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Tarapoto - PVO,12.27,14.00,921491.52,4504748,14
Sofía Villanueva,PEPE ARAMBURU,2025,junio,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Barranca - PVH,19.71,18.00,276953.02,843142,18
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Cajamarca - PVH,16.02,16.00,601430.7900000002,2252075,16
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Huacho - PVH,15.11,14.00,566833.3399999999,2251269,14
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Huancayo - PVH,18.95,18.00,1123218.4900000002,3556655,18
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Huanuco - PVO,15.58,14.50,865433.6699999999,3333476,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Huaral - PVH,12.97,14.00,411591.05000000005,1904241,14
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Jaen - PVO,19.67,16.50,633690.91,1933103,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Pucallpa - PVO,11.76,13.00,853960.9299999997,4355340,13
Sofía Villanueva,PEPE ARAMBURU,2025,julio,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Tarapoto - PVO,12.53,14.00,987341.93,4729289,14
Sofía Villanueva,PEPE ARAMBURU,2025,julio,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Barranca - PVH,19.46,18.00,292066.5800000001,900502,18
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Cajamarca - PVH,15.98,16.00,641625.4299999999,2409270,16
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Huacho - PVH,13.70,14.00,516630.52999999985,2262014,14
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Huancayo - PVH,17.79,18.00,1060825.33,3578332,18
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Huanuco - PVO,16.32,14.50,919392.7800000003,3379351,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Huaral - PVH,15.88,14.00,408752.9,1544517,14
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Jaen - PVO,19.42,16.50,665945.3999999997,2057199,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Pucallpa - PVO,11.87,13.00,869358.74,4393623,13
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Tarapoto - PVO,11.93,14.00,935747.6,4706251,14
Sofía Villanueva,PEPE ARAMBURU,2025,agosto,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Barranca - PVH,18.32,18.00,260555.46,853216,18
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Cajamarca - PVH,15.24,16.00,565867.7399999999,2228079,16
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Huacho - PVH,13.29,14.00,479756.59,2165414,14
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Huancayo - PVH,17.65,18.00,928425.3900000007,3156299,18
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Huanuco - PVO,16.93,14.50,880447.9199999999,3119898,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Huaral - PVH,15.56,14.00,352565.56000000006,1359730,14
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Jaen - PVO,21.70,16.50,657019.0000000001,1816409,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Pucallpa - PVO,11.15,13.00,787947.5300000004,4238666,13
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Tarapoto - PVO,11.47,14.00,851845.7800000005,4454819,14
Sofía Villanueva,PEPE ARAMBURU,2025,septiembre,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Barranca - PVH,20.49,18.00,301559.98,882995,18
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Cajamarca - PVH,15.66,16.00,572245.5699999997,2193105,16
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Huacho - PVH,15.10,14.00,489740.8300000001,1945792,14
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Huancayo - PVH,19.19,18.00,1054437.4400000004,3296491,18
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Huanuco - PVO,16.50,14.50,872086.4200000002,3170598,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Huaral - PVH,15.97,14.00,380629.3500000001,1430103,14
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Jaen - PVO,20.63,16.50,632716.3499999999,1839980,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Pucallpa - PVO,11.32,13.00,845859.8299999996,4484580,13
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,SJB Ayacucho - PVH,2.57,13.00,113,2641,13
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Tarapoto - PVO,11.24,14.00,850424.48,4541161,14
Sofía Villanueva,PEPE ARAMBURU,2025,octubre,Tarapoto 2 - PVO,6.99,13.00,22511.86,193273,13
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Barranca - PVH,17.08,18.00,276617.35,971962,18
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Cajamarca - PVH,15.56,16.00,607401.4500000001,2341843,16
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Huacho - PVH,14.48,14.00,491728.5600000001,2038102,14
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Huancayo - PVH,17.45,18.00,1002168.9099999995,3444883,18
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Huanuco - PVO,15.81,14.50,886122.1400000001,3363224,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Huaral - PVH,16.27,14.00,428636.35000000003,1581105,14
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Jaen - PVO,18.59,16.50,597944.0399999998,1929633,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Pucallpa - PVO,11.23,13.00,882505.8200000001,4714615,13
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,SJB Ayacucho - PVH,8.32,13.00,560264.2,4041219,13
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Tarapoto - PVO,10.56,14.00,642007.8500000003,3647014,14
Sofía Villanueva,PEPE ARAMBURU,2025,noviembre,Tarapoto 2 - PVO,9.07,13.00,672164.21,4448208,13
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Barranca - PVH,18.58,18.00,403652.2500000002,1303602,18
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Cajamarca - PVH,15.98,16.00,816006.6400000004,3064616,16
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Huacho - PVH,14.76,14.00,709119.8,2882217,14
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Huancayo - PVH,16.77,18.00,1418165.0300000007,5073623,18
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Huanuco - PVO,15.35,14.50,1218619.9399999995,4763112,14.5
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Huaral - PVH,15.74,14.00,584903.2499999997,2229908,14
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Jaen - PVO,17.37,16.50,795579.1600000004,2748278,16.5
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Pucallpa - PVO,10.55,13.00,1019437.8600000001,5796803,13
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,SJB Ayacucho - PVH,9.81,13.00,893105.7100000007,5461694,13
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Tarapoto - PVO,11.11,14.00,838067.8200000001,4526222,14
Sofía Villanueva,PEPE ARAMBURU,2025,diciembre,Tarapoto 2 - PVO,10.57,13.00,700980.9500000004,3980641,13
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Barranca - PVH,15.64,18.00,249359.69,956481,18
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Cajamarca - PVH,15.18,16.00,596535.9700000002,2357877,16
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Huacho - PVH,13.66,14.00,487467.1599999999,2140658,14
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Huancayo - PVH,16.19,18.00,989937.3200000005,3668182,18
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Huanuco - PVO,13.95,14.50,797782.6599999998,3431642,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Huaral - PVH,14.18,14.00,373406.87,1580328,14
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Jaen - PVO,17.37,16.50,519943.9799999999,1796251,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Pucallpa - PVO,9.97,13.00,760990.4600000001,4581110,13
Sofía Villanueva,PEPE ARAMBURU,2026,enero,SJB Ayacucho - PVH,10.40,13.00,552263.2599999998,3185448,13
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Tarapoto - PVO,10.49,14.00,600683.6400000001,3436311,14
Sofía Villanueva,PEPE ARAMBURU,2026,enero,Tarapoto 2 - PVO,11.08,13.00,514315.76999999967,2785524,13
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Barranca - PVH,16.07,18.00,226302.68000000002,845047,18
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Cajamarca - PVH,15.84,16.00,595237.6599999999,2254324,16
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Huacho - PVH,13.10,14.00,435092.01999999996,1992141,14
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Huancayo - PVH,15.64,18.00,925622.1999999994,3551109,18
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Huanuco - PVO,13.54,14.50,709499.5900000001,3143564,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Huaral - PVH,14.36,14.00,339267.7599999998,1417919,14
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Jaen - PVO,17.02,16.50,459267.06999999983,1618575,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Pucallpa - PVO,10.32,13.00,708880.2999999996,4122090,13
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,SJB Ayacucho - PVH,11.54,13.00,506065.0099999998,2631458,13
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Tarapoto - PVO,10.89,14.00,570453.0600000003,3144435,14
Sofía Villanueva,PEPE ARAMBURU,2026,febrero,Tarapoto 2 - PVO,11.18,13.00,488635.24000000017,2621767,13
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Barranca - PVH,16.57,18.00,283310.35000000003,1025620,18
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Cajamarca - PVH,14.78,16.00,696306.2499999998,2827377,16
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Huacho - PVH,13.75,14.00,531603.3699999999,2319643,14
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Huancayo - PVH,15.94,18.00,1112228.5300000003,4186626,18
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Huanuco - PVO,13.09,14.50,818061.3599999999,3750359,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Huaral - PVH,15.13,14.00,436583.98000000004,1730906,14
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Jaen - PVO,15.73,16.50,547432.5900000002,2088427,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Pucallpa - PVO,11.24,13.00,893413.5199999998,4770257,13
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,SJB Ayacucho - PVH,13.52,13.00,620213.3500000001,2752192,13
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Tarapoto - PVO,12.50,14.00,675961.1599999998,3244284,14
Sofía Villanueva,PEPE ARAMBURU,2026,marzo,Tarapoto 2 - PVO,12.39,13.00,622360.8600000001,3013454,13
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Barranca - PVH,16.24,18.00,227333.65999999997,839901,18
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Cajamarca - PVH,14.80,16.00,610104.0700000003,2472886,16
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Huacho - PVH,13.35,14.00,434635.6400000001,1952902,14
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Huancayo - PVH,15.76,18.00,882044.0799999998,3357314,18
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Huanuco - PVO,14.08,14.50,664877.2499999998,2832479,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Huaral - PVH,15.37,14.00,321466.8,1255047,14
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Jaen - PVO,16.91,16.50,460248.4299999998,1633274,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Pucallpa - PVO,12.39,13.00,753635.7599999995,3648681,13
Sofía Villanueva,PEPE ARAMBURU,2026,abril,SJB Ayacucho - PVH,13.35,13.00,501297.7199999998,2252406,13
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Tarapoto - PVO,12.74,14.00,555954.5699999998,2618545,14
Sofía Villanueva,PEPE ARAMBURU,2026,abril,Tarapoto 2 - PVO,13.25,13.00,487893.99,2208697,13
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Barranca - PVH,16.02,18.00,262792.86999999994,984531,18
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Cajamarca - PVH,16.23,16.00,659225.6799999999,2436420,16
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Huacho - PVH,13.99,14.00,454058.69000000006,1946993,14
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Huancayo - PVH,15.30,18.00,963715.2500000005,3780221,18
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Huanuco - PVO,14.30,14.50,734716.55,3082189,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Huaral - PVH,14.69,14.00,377838.17999999993,1543040,14
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Jaen - PVO,17.55,16.50,531103.8099999998,1815427,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Pucallpa - PVO,12.15,13.00,763479.3900000001,3769026,13
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,SJB Ayacucho - PVH,14.00,13.00,555713.3099999998,2381615,13
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Tarapoto - PVO,13.24,14.00,616584.2400000002,2793441,14
Sofía Villanueva,PEPE ARAMBURU,2026,mayo,Tarapoto 2 - PVO,13.16,13.00,517389.63000000006,2359376,13
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Barranca - PVH,15.59,18.00,226992.90999999997,873498,18
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Cajamarca - PVH,17.41,16.00,619920.31,2136903,16
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Huacho - PVH,14.35,14.00,446237.6199999999,1865832,14
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Huancayo - PVH,15.21,18.00,859842.0299999998,3392742,18
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Huanuco - PVO,15.30,14.50,666390.5399999999,2612961,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Huaral - PVH,14.44,14.00,330078.3900000001,1371675,14
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Jaen - PVO,16.35,16.50,474789.07000000007,1742274,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Pucallpa - PVO,12.00,13.00,673753.2099999998,3369940,13
Sofía Villanueva,PEPE ARAMBURU,2026,junio,SJB Ayacucho - PVH,14.23,13.00,463778.8500000001,1955796,13
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Tarapoto - PVO,13.43,14.00,538079.68,2403929,14
Sofía Villanueva,PEPE ARAMBURU,2026,junio,Tarapoto 2 - PVO,14.07,13.00,466592.91000000027,1989713,13
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Barranca - PVH,,18.00,,,18
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Cajamarca - PVH,,16.00,,,16
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Huacho - PVH,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Huancayo - PVH,,18.00,,,18
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Huanuco - PVO,,14.50,,,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Huaral - PVH,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Jaen - PVO,,16.50,,,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Pucallpa - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,julio,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Tarapoto - PVO,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,julio,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Barranca - PVH,,18.00,,,18
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Cajamarca - PVH,,16.00,,,16
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Huacho - PVH,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Huancayo - PVH,,18.00,,,18
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Huanuco - PVO,,14.50,,,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Huaral - PVH,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Jaen - PVO,,16.50,,,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Pucallpa - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Tarapoto - PVO,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,agosto,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Barranca - PVH,,18.00,,,18
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Cajamarca - PVH,,16.00,,,16
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Huacho - PVH,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Huancayo - PVH,,18.00,,,18
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Huanuco - PVO,,14.50,,,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Huaral - PVH,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Jaen - PVO,,16.50,,,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Pucallpa - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Tarapoto - PVO,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,septiembre,Tarapoto 2 - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,Barranca - PVH,,18.00,,,18
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,Cajamarca - PVH,,16.00,,,16
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,Huacho - PVH,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,Huancayo - PVH,,18.00,,,18
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,Huanuco - PVO,,14.50,,,14.5
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,Huaral - PVH,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,Jaen - PVO,,16.50,,,16.5
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,Pucallpa - PVO,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,SJB Ayacucho - PVH,,13.00,,,13
Sofía Villanueva,PEPE ARAMBURU,2026,octubre,Tarapoto - PVO,,14.00,,,14
